,institution,program,degree,season,admission_status,admission_via,admission_date,ST,Date_added,notes,Undergrad_GPA,GRE_V,GRE_Q,GRE_W,GRE_sub
2435,"University Of Michigan, Ann Arbor (Umich)",Applied  Statistics,Masters,F18,Accepted,E-mail,6 Mar 2018,I,6 Mar 2018,My first offer!,3.66,146.0,170.0,3.5,
2436,The University Of Massachusetts Amherst (UMass),Statistics,Masters,F18,Wait listed,E-mail,3 Mar 2018,A,5 Mar 2018,,3.95,160.0,166.0,4.5,
2437,University Of Ilorin,Statistics,Masters,F18,Other,Other,5 Mar 2018,I,5 Mar 2018,"I submitted my application on 13th of January 2018 and I haven't heard from the school since. Those of you that got invited for the interview, please do you choose the interview date or the school did. V",,,,,
2438,University Of Wisconsin - Madison,A.M Statistics,Masters,F18,Accepted,E-mail,5 Mar 2018,A,5 Mar 2018,"two years of full funding, as yet unspecified appointment.",3.49,170.0,166.0,4.0,
2439,Baylor University,A.M Statistics,PhD,F18,Accepted,E-mail,14 Feb 2018,A,5 Mar 2018,"Unofficial, stipend and scholarship",,,,,
2440,Colorado State University,Statistics,PhD,F18,Other,Other,5 Mar 2018,A,5 Mar 2018,Was told via email this morning that graduate committee is still making decisions. Will hear back in 1-2 weeks. Probably wait-listed.,3.61,162.0,158.0,4.5,
2441,Michigan State  University (MSU),A.M Statistics,PhD,F18,Accepted,E-mail,4 Mar 2018,I,5 Mar 2018,email from graduate coordinator,,,,,
2442,Michigan State University MSU,A.M Statistics,PhD,F18,Accepted,E-mail,5 Mar 2018,I,5 Mar 2018,,,,,,
2443,University Of British Columbia,Statistics,Masters,F18,Other,E-mail,28 Feb 2018,I,5 Mar 2018,International student. Full scholarship. Got offer last week but decided to not accept the offer.,,,,,
2444,Rice University,Statistics,Masters,F18,Accepted,E-mail,26 Feb 2018,U,4 Mar 2018,,3.93,160.0,166.0,3.0,
2445,Notre Dame,Applied And Computational Mathematics And Statistics (ACMS),PhD,F18,Other,Other,4 Mar 2018,U,4 Mar 2018,I emailed them 2 weeks ago and they said they have sent the first wave of offers. We need to wait for the 2nd wave (might not be one),,,,,
2446,Notre Dame University,Applied And Computational Mathematics And Statistics (ACMS),PhD,F18,Other,Other,4 Mar 2018,U,4 Mar 2018,Anyone heard from ND? Seems like a huge delay for decision making.,,,,,
2447,‌Boston University,A.M Statistics,PhD,F18,Other,Other,4 Mar 2018,U,4 Mar 2018,Has anyone heard from BU?,,,,,
2448,Columbia University,Statistics,PhD,F18,Rejected,Website,4 Mar 2018,U,4 Mar 2018,at least i have some other places to go,,,,,
2449,"""University Of Washington (Seattle)",Education-Statistics & Measurement,Masters,F18,Accepted,E-mail,22 Feb 2018,I,4 Mar 2018,"no scholarship, kinda disappointed.not going",3.7,153.0,170.0,4.0,
2450,University Of Pennsylvania,"Statistics, Measurement, Assessment And Research Technology(SMART)",Masters,F18,Accepted,E-mail,1 Mar 2018,I,4 Mar 2018,5k merit scholarship,3.7,153.0,170.0,4.0,
2451,"California, Santa Barbara (UCSB)",Statistics And Applied Probability,PhD,F18,Accepted,E-mail,1 Mar 2018,,3 Mar 2018,,,,,,
2452,Stanford,Statistics (data Science),Masters,F18,Rejected,E-mail,2 Mar 2018,A,3 Mar 2018,"Received an email. I knew this would be a bit of a reach as I don't have a lot of statistics experience, but thankfully I have been accepted to two other data science programs.",,169.0,160.0,4.0,
2453,Washington State University (pullman),Mathematics And Statistics,PhD,F18,Accepted,E-mail,8 Feb 2018,A,3 Mar 2018,"Accepted without funding, but the said they would get back to me if more funding became available. Has anyone on here received funding from WSU?",,,,,
2454,Stanford University,Statistics,Masters,F18,Rejected,E-mail,3 Mar 2018,I,3 Mar 2018,,,,,,
2455,Stanford University,A.M Statistics,Masters,F18,Rejected,E-mail,3 Mar 2018,I,3 Mar 2018,for Statistics-Data Science,,161.0,170.0,5.0,
2456,"University Of Michigan, Ann Arbor",Applied  Statistics,Masters,F18,Rejected,E-mail,2 Mar 2018,I,3 Mar 2018,,,,,,
2457,Columbia University,Statistics,PhD,F18,Rejected,Website,3 Mar 2018,I,3 Mar 2018,Meh. Got into a better program.,,,,,
2458,Columbia University,Statistics,PhD,F18,Rejected,E-mail,2 Mar 2018,U,3 Mar 2018,"Dream program, but it is ok.",,,,,
2459,UC - Santa Barbara (UCSB),A.M Statistics,PhD,F18,Accepted,E-mail,2 Mar 2018,I,3 Mar 2018,,,,,,
2460,Stanford University,Statistics,Masters,F18,Accepted,E-mail,3 Mar 2018,A,3 Mar 2018,For the Data Science specialization within the M.S. Statistics program. This is my top choice program so it's an absolute dream come true.,,,,,
2461,UCD (Davis),A.M Statistics,PhD,F18,Accepted,E-mail,2 Mar 2018,U,3 Mar 2018,Interviewed last week.,4.0,170.0,160.0,30.0,
2462,University Of Michigan,Applied Statistics,Masters,F18,Rejected,E-mail,3 Mar 2018,I,3 Mar 2018,"For the poster below - GRE 170Q/161V/5A, Toefl 113",,161.0,170.0,5.0,
2463,University Of Michigan,Applied Statistics,Masters,F18,Rejected,E-mail,3 Mar 2018,I,3 Mar 2018,Disappointed. Maybe GPA. Undergrad - 74% in India.,,161.0,170.0,5.0,
2464,Columbia Univerisity,Statistics,PhD,F18,Rejected,E-mail,3 Mar 2018,A,3 Mar 2018,Expected.  No subject tests and only one POI.   -Bayesian1701,3.81,160.0,167.0,4.0,
2465,Colorado State University (CSU),Statistics,PhD,F18,Other,Other,8 Feb 2018,A,3 Mar 2018,I reached out to the department secretary during the first week of Feb to get a timeline for when admissions decision notifications would be sent out. She said within 2-3 weeks. It is now just past 3 weeks and still have not heard anything. I'm guessing wait-listed.,,,,,
2466,Columbia University,A.M Statistics,PhD,F18,Rejected,E-mail,2 Mar 2018,I,2 Mar 2018,Email to check portal. Deeply disappointed,,,,,
2467,Columbia University,Statistics,PhD,F18,Rejected,E-mail,2 Mar 2018,I,2 Mar 2018,,,,,,
2468,Columbia,A.M. Statistics,PhD,F18,Wait listed,Website,2 Mar 2018,U,2 Mar 2018,,,,,,
2469,Columbia University,Statistics,PhD,F18,Rejected,E-mail,2 Mar 2018,I,2 Mar 2018,"I regret to inform you that after evaluating a very strong admission cohort, the Faculty Committee on Admissions is unable to offer you admission to the PhD program in Statistics -- not surprised.",,,,,
2470,Columbia University,Statistics,PhD,F18,Rejected,E-mail,2 Mar 2018,U,2 Mar 2018,Email to check application portal,,,,,
2471,Columbia University,Statistics,PhD,F18,Rejected,E-mail,2 Mar 2018,A,2 Mar 2018,Email to check website.,,,,,
2472,Columbia University,Statistics,PhD,F18,Rejected,E-mail,2 Mar 2018,I,2 Mar 2018,Email to visit website. Will be considered for the MA program.,,,,,
2473,Columbia University (GSAS),A.M Statistics,PhD,F18,Rejected,E-mail,2 Mar 2018,U,2 Mar 2018,Email to check website. Expected tho.. Tough year,,,,,
2474,Wake Forest,Mathematics And Statistics,Masters,F18,Accepted,Website,2 Mar 2018,A,2 Mar 2018,,4.0,164.0,163.0,4.0,
2475,University Of Michigan,Applied Statistics,Masters,F18,Rejected,E-mail,2 Mar 2018,A,2 Mar 2018,Highest ranked school on my list. Got into their biostats MS. Lacked linear algebra. Oh well.,3.01,167.0,170.0,6.0,
2476,University Of New Mexico (UNM),Statistics,PhD,F18,Other,Other,1 Mar 2018,,2 Mar 2018,"To the poster below, admissions contacted me about a missing recommendation letter (not actually missing), and as of yesterday, ""Your application is in review. I hope to have their decision soon.""",,,,,
2477,Bowling Green State (BGSU),Statistics,PhD,F18,Accepted,E-mail,26 Feb 2018,U,2 Mar 2018,Waiting to hear about funding decisions,,,,,
2478,University Of Pittsburgh,A.M Statistics,PhD,F18,Wait listed,Other,2 Mar 2018,U,2 Mar 2018,"If you got better offers, please decline your offer..",,,,,
2479,"Ohio State Uiversity (OSU), Columbus",Statistics,PhD,F18,Other,Other,2 Mar 2018,O,2 Mar 2018,"Yup, in the email the informed admission   TA offer. Then they mention that I was nominated for the fellowship. Results should be announced by early April, if you get the fellowship, they upgrade the current TA offer.",,,,,
2480,"Ohio State Uiversity (OSU), Columbus",A.M Statistics,PhD,F18,Other,Other,2 Mar 2018,O,2 Mar 2018,To the poster below: Did the graduate chair directly mentioned the Fellowship opportunity to you via email?,,,,,
2481,(SUNY) Stony Brook,AMS-statistics Track,PhD,F18,Accepted,E-mail,22 Feb 2018,I,2 Mar 2018,Expected. The scholarship isn't very good.,,,,,
2482,University Of Texas At Austin (UT Austin),A.M Statistics,PhD,F18,Other,Other,2 Mar 2018,U,2 Mar 2018,"UT will make the final decisions no later than next week. If someone who got better offers, please decline your offer as soon as possible! Thanks!",,,,,
2483,Iowa State University (ISU),Statistics,PhD,F18,Accepted,E-mail,2 Mar 2018,A,2 Mar 2018,Fully funded TA-ship; very likely to accept offer.,3.88,162.0,158.0,5.0,
2484,University Of Chicago,A.M Statistics,Masters,F18,Other,Other,2 Mar 2018,U,2 Mar 2018,"If I have not received anything up to now, it means that I was rejected?",,,,,
2485,State University New York (SUNY) Stony Brook,Applied Mathematics And Statistics (AMS),PhD,F18,Rejected,E-mail,1 Mar 2018,I,1 Mar 2018,Accepted to unfunded master.,,,,,
2486,"University Of California, Berkeley",Statistics,Masters,F18,Accepted,E-mail,28 Feb 2018,U,1 Mar 2018,Unexpected!!,4.0,151.0,166.0,3.5,
2487,"""University Of Washington (Seattle)",Statistics,Masters,F18,Accepted,E-mail,20 Feb 2018,U,1 Mar 2018,,4.0,151.0,166.0,3.5,
2488,University Of Rhode Island (URI),Statistics,Masters,F18,Other,Other,1 Mar 2018,A,1 Mar 2018,To the other poster: have you received any notifications about funding?,,,,,
2489,University Of Wisconsin - Madison,Statistics,PhD,F18,Accepted,E-mail,1 Mar 2018,A,1 Mar 2018,Accepted with 5-year funding package,,,,,
2490,"University Of Michigan, Ann Arbor",Statistics,PhD,F18,Accepted,E-mail,20 Feb 2018,A,1 Mar 2018,Dream school and first acceptance! GRE scores aren't a typo :))),3.3,163.0,158.0,4.0,
2491,Southern Methodist University ( SMU ),Applied Statistics And Data Analytics (MASDA),Masters,F18,Rejected,E-mail,1 Mar 2018,,1 Mar 2018,this doesn't bode well for my other applications 2a/1r/5w,,,,,
2492,Washington University In St. Louis (WashU/WUSTL),Statistics & Data Analytics,Masters,F18,Rejected,E-mail,1 Mar 2018,I,1 Mar 2018,"Email asking to check the portal. Generic email saying ""unable to release specific reasons"". My bachelors degree is from different field. 10 month research experience in relevant field, have average grades, good gre score, excellent recs, good sop, 2 conference publications, 1 journal paper accepted not published yet.",,,,,
2493,"Ohio State Uiversity (OSU), Columbus",Statistics,PhD,F18,Accepted,E-mail,28 Feb 2018,I,1 Mar 2018,"50% Teaching Assistantship. Stipend of $ 20,016 (nine months), 85% subsidy of Health Insurance. Students fees not covered (approx. $496.80 a year). They'll nominate for University Fellowship, same benefits without TA duties. Awardees are typically notified in March or early April.",,,,,
2494,(UGA) University Of Georgia,Statistics,PhD,F18,Other,Website,1 Mar 2018,I,1 Mar 2018,"My account says that Latest Decision ""Decision pending""? Is anyone in the same boat as me? I saw few people post their admission status to this program, but no change in mine. :(",,,,,
2495,Iowa State University (ISU),A.M Statistics,PhD,F18,Accepted,E-mail,28 Feb 2018,I,1 Mar 2018,Very glad to be admitted; one of my dream programs when I was surveying their websites. But got better offer and will decline. Good luck to the WLs.,,,,,
2496,Michigan State  University (MSU),A.M. Statistics,PhD,F18,Other,Other,1 Mar 2018,I,1 Mar 2018,Does anyone hear back from this program?,,,,,
2497,Baylor University,Statistics,PhD,F18,Rejected,E-mail,28 Feb 2018,A,1 Mar 2018,,,,,,
2498,University Of Wisconsin - Madison,Statistics,Masters,F18,Other,Other,1 Mar 2018,O,1 Mar 2018,Has anyone received decision email for master program? so nervous...,,,,,
2499,UC Berkeley,A.M Statistics,Masters,F18,Accepted,E-mail,28 Feb 2018,I,28 Feb 2018,I was very depressed after looking into the program in details (for lack of better alternatives). It is a joke. Not even a rigorous graduate probability course... How can you tell someone you had graduate studies in statistics when you have 0 coursework in analysis.,,,,,
2500,Iowa State University (ISU),A.M Statistics,PhD,F18,Wait listed,E-mail,28 Feb 2018,U,28 Feb 2018,"Please decline your offer, if you have a better choice! Thanks!",,,,,
2501,"University Of California, Berkeley",A.M Statistics,Masters,F18,Accepted,E-mail,28 Feb 2018,U,28 Feb 2018,"Soooooo grateful!!!! They emailed me to inform me ahead of time, the official admission will come out later",3.97,157.0,167.0,4.0,
2502,UC Berkeley,A.M Statistics,Masters,F18,Accepted,E-mail,28 Feb 2018,U,28 Feb 2018,Prob decline it.,3.98,159.0,170.0,4.5,
2503,Georgia State (GSU),AMS-statistics Track,Masters,F18,Accepted,E-mail,20 Feb 2018,A,28 Feb 2018,Tuition Waiver + GA,,,,,
2504,Duke University,Applied Mathematics And Statistics,PhD,F18,Rejected,Website,23 Feb 2018,A,28 Feb 2018,,,,,,
2505,New York Univeristy (NYU),A.M Statistics,PhD,F18,Rejected,E-mail,28 Feb 2018,O,28 Feb 2018,emailed the program director and was told they have sent out offers already,,,,,
2506,Northwestern,Statistics,PhD,F18,Rejected,E-mail,28 Feb 2018,A,28 Feb 2018,"After visiting for what I was led to believe was a campus visit after admission, I was emailed and informed that I was not admitted. Shocked at how dishonest this was.",,,,,
2507,TAMU (Texas A&M Univercity),Statistics,PhD,F18,Rejected,E-mail,28 Feb 2018,I,28 Feb 2018,They don't care to tell you about the rejection unless you ask. Wrote to tamustat (at) stat (dot) tamu (dot) edu and heard back the bad news.,,,,,
2508,Iowa State University,Statistics,PhD,F18,Accepted,E-mail,27 Feb 2018,A,28 Feb 2018,"9 month TA appointment, $2000 per month. Honors Math BS from a small Minnesota state school.",3.97,166.0,164.0,4.0,
2509,Iowa State University (ISU),A.M Statistics,PhD,F18,Other,Other,28 Feb 2018,I,28 Feb 2018,"Yes. I am waitlisted. So, any one going to decline the offer?",,,,,
2510,Iowa State,Statistics,PhD,F18,Accepted,E-mail,27 Feb 2018,A,28 Feb 2018,,3.9,166.0,170.0,5.0,
2511,"(University Of California, Los Angeles (UCLA)",Statistics,PhD,F18,Accepted,E-mail,28 Feb 2018,A,28 Feb 2018,"I received the same ""Application Receipt Acknowledgement"" email yesterday morning and then an offer letter via email yesterday evening",,,,,
2512,Cambridge  University (UK),MASt Mathematical Statistics Part III Of Tripos,Masters,F18,Accepted,Website,28 Feb 2018,I,28 Feb 2018,French graduate,,,,,
2513,New York University (NYU Stern),A.M Statistics,PhD,F18,Other,Other,28 Feb 2018,A,28 Feb 2018,Has anyone heard from this program yet?,,,,,
2514,Purdue Univeristy,Statistics,PhD,F18,Accepted,E-mail,28 Feb 2018,I,28 Feb 2018,,,,,,
2515,Cambridge  University (UK),MASt Mathematical Statistics Part III Of Tripos,Masters,F18,Other,Website,28 Feb 2018,O,28 Feb 2018,Same situation here 2 weeks en GAO,,,,,
2516,Iowa State University,A.M. Statistics,PhD,F18,Other,Other,28 Feb 2018,I,28 Feb 2018,"To the posted below, have you been waitlisted for this program?",,,,,
2517,"University Of Michigan, Ann Arbor",A.M Statistics,PhD,F18,Other,Other,28 Feb 2018,A,28 Feb 2018,To the post below: please decline those you don't want to go...much appreciated!,,,,,
2518,Columbia  University,Statistics,Masters,F18,Accepted,Website,24 Feb 2018,I,28 Feb 2018,,,,,,
2519,Iowa State University,A.M Statistics,PhD,F18,Accepted,E-mail,28 Feb 2018,A,28 Feb 2018,Fully funded; 4 years teaching experience post-BA bio & math,3.49,170.0,166.0,4.0,
2520,Columbia  University,Statistics,PhD,F18,Accepted,E-mail,26 Feb 2018,I,28 Feb 2018,"I am confused as I have got offer from Harvard, Chicago and Michigan. Columbia is also a good choice. Waitlisted on UPenn, which is my dream school.",4.0,158.0,170.0,4.0,
2521,Iowa State University (ISU),A.M Statistics,PhD,F18,Accepted,E-mail,27 Feb 2018,U,28 Feb 2018,,,,,,
2522,Purdue University,A.M Statistics,PhD,F18,Accepted,E-mail,28 Feb 2018,I,28 Feb 2018,,,,,,
2523,Purdue  University,A.M Statistics,PhD,F18,Accepted,E-mail,28 Feb 2018,U,28 Feb 2018,,,,,,
2524,(SUNY) Stony Brook,Applied Mathematics And Statistics,PhD,F18,Accepted,E-mail,21 Feb 2018,A,28 Feb 2018,,,,,,
2525,Ohio State (OSU),Statistics,Masters,F18,Accepted,E-mail,25 Feb 2018,A,28 Feb 2018,,,,,,
2526,Iowa State University,Statistics,PhD,F18,Accepted,E-mail,27 Feb 2018,A,27 Feb 2018,,,,,,
2527,Iowa State Uniisity,Statistics,PhD,F18,Accepted,E-mail,27 Feb 2018,A,27 Feb 2018,,,,,,
2528,Duke University,Statistics,Masters,F18,Wait listed,E-mail,27 Feb 2018,A,27 Feb 2018,Email to check decision online. Put on the alternate list.,,,,,
2529,Purdue University West Lafayette,A.M Statistics,PhD,F18,Accepted,E-mail,27 Feb 2018,U,27 Feb 2018,Interviewed last week.,,,,,
2530,University Of British Columbia (UBC),Statistics,PhD,F18,Other,Other,27 Feb 2018,O,27 Feb 2018,"To the UBC statistics PhD post below. Did you have an interview and could you share your profile please? Also, just being curious which school you decide to attend? Thanks!",,,,,
2531,The University Of Pennsylvania (U Penn),Statistics,PhD,F18,Rejected,E-mail,23 Feb 2018,A,27 Feb 2018,B.S. Mathematical Economics with departmental honors from state school.  MBA Columbia.  Quantitative Analyst in asset management for 3 years and taught some data science content outside of work.,3.8,166.0,166.0,4.0,
